review_id,customer_name,date,rating,review_text,location,business_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
1daMFqgPU6DuH9jAwE11Dg,Customer_1686,2016-01-31 21:55:54,3.0,"Went to village whiskey this afternoon. I was very disappointed in the waffles and fried chicken. I expected the Belgian waffle to be high and crispy, but, it was more like a regular waffle. The fried chicken seemed to be a boneless filleted thigh, that was not crispy as well. I expected a nice crispy drumstick or beast on the bone. My husbands burger was medium rare when he asked for medium. If you are know for burgers, I think you would get it right. But the short rib fries were outstanding!! The seating is uncomfortable and cramped! The staff were lovely! So to sum things up...the 3 stars are for the service and fries. It is very claustrophobic and would more than likely not go again.",Downtown,Village Whiskey,42.48,10.92,25.7,2,36-45,,Other
aD8qZRQiINwPZMkOD_xqtQ,Customer_9897,2013-02-28 14:44:54,2.0,,Downtown,Village Whiskey,29.52,4.21,14.3,2,18-25,Female,Native American
EulQ3P2sA-kasRxdUO01iw,Customer_6438,2011-04-22 21:04:30,5.0,"Village Whiskey's burgers are PHENOMENAL!  Always cooked to perfection (medium rare for me!).  It's like a religious expeirence eating these things.  Went with my boyfriend there on our first date last summer and he's been addicted ever since...as are my sister, all of my friends, and coworkers!  I haven't met one person who doesn't love them.

I'm a former vegetarian who cannot believe I was missing out on these burgers for 4 years.  I am now MORE than making up for that time lost! :)",Downtown,Village Whiskey,26.48,6.82,25.8,4,,Non-binary,Other
anHutrrM-m2bt3QXbNCvfw,Customer_8204,2015-04-16 15:32:21,4.0,,Downtown,Village Whiskey,70.05,18.76,26.8,4,46-55,Non-binary,African American
JxQQmFjK-VxKWO21RqlcTA,Customer_9507,2013-09-07 20:36:26,5.0,"Johnny Appleseed - not just a pioneer, but also a very tasty cocktail!  Just in time for fall too!  

My husband and I adore Village Whiskey and since moving back to the area, we decided to see if it still made our mouths water.  

Good news - it's even better than we remembered.  The burger is still the best we've both experienced in the city and the drinks always leave me wanting just one more (despite how tipsy I tell myself I'm not).  

The place is tiny, sure, and while some people may call it cramped, I think it's quite cute.  Go during off-peak times if you're claustrophobic.",Downtown,Village Whiskey,15.01,2.5,16.7,1,18-25,Prefer not to say,Hispanic
vfxOfaKH9YUE-Dg3C3JAag,Customer_3956,2013-11-16 15:05:35,4.0,"Only reason not 5 stars is we had a 2 1/2 hr wait, but we soon found out why.... Actually two reasons, 1) it's a great spot, 2) they have only a handful of tables.  Definitely worth the wait.  While we did wait, we each partook in a sazerac, that would knock your socks off.  Finally tabled, like true Americans, we all ordered burgers.  We each said ""this is the best burger I have ever had"".  The duck fat fries and tater tots were all very good.  It's no wonder Jose Garces is so well renowned.",Downtown,Village Whiskey,34.52,8.58,24.8,3,36-45,Male,Hispanic
lgq6QucGpIfbKktRoWhdbA,Customer_7981,2015-06-22 00:57:59,5.0,"Great service every time I go. Every single thing from the drinks to pickles to burgers are amazing! Also, recently discovered they have a brunch menu. Flights of bacon?! Sign me up! Worth the money. I'm not even a vegetarian and the black bean lentil burger is absolutely superb. The beer was particularly good.",Downtown,Village Whiskey,20.13,3.28,16.3,1,46-55,Non-binary,
4Ugx-iGlwMqUmeo_NBW2bg,Customer_6776,2013-11-21 19:46:46,5.0,"Wow! This was the best place I ate in Philly hands down. The burger was perfect, cooked just right, the bacon was fresh, rogue blue from Oregon reminded me of home. 

The whiskey selection is good. It was the only place I found with the nicer more rare bourbons. 

The sour was excellent made properly with an egg white!

Highly recommend this place for travelers. 

Bite I am guessing the reason it is 4 stars as the average is because it is expensive for Philly. Not compared to NYC or SF though, pretty standard.",Downtown,Village Whiskey,42.44,3.91,9.2,2,46-55,Non-binary,Caucasian
8lO8GzLxVgB6oXVFORh5KQ,Customer_6952,2014-10-12 01:43:39,4.0,"Food is absolutely amazing!!! The drinks were pretty high priced but if you are going just for dinner it's completely worth it. I found this place on yelp and after reading reviews, I couldn't wait to go. It was everything I expected. A must go.",Downtown,Village Whiskey,38.94,6.74,17.3,2,65+,Female,Caucasian
CBv7_uAb1vmbdz-OYfjRMQ,Customer_8179,2013-11-03 01:34:57,5.0,I'm speechless...why...because I'm eating the best burger I have ever had in my life!!!  This was a great find...I highly recommend the Whisky King burger...I'm coming back tomorrow for more!!!,Downtown,Village Whiskey,52.99,9.73,18.4,2,18-25,Female,Mixed
4MYlyyRWUIa-V3wvxZEaVw,Customer_1530,2011-01-13 03:47:16,5.0,"Best burger I've ever had. Friends convinced me to add the fried egg in addition to my caramelized onion and bleu cheese. Absolute score!
The seasonal beer was an oatmeal brown ale that was fantastic.",Downtown,Village Whiskey,40.84,8.03,19.7,5,65+,Prefer not to say,Mixed
PYjHU3K2VWaRWNSwWxsBRA,Customer_3255,2017-02-10 16:31:08,5.0,"I come here for the best burger in Philadelphia. I love their whiskey burger. Their french fries are delicious but you have to order them as a side (they do not come with the burger order).
It's by far the best burger in the city. 
Seats are limited in the winter. Summertime, they have outdoor seating.",Downtown,Village Whiskey,10.67,1.89,17.7,2,46-55,Non-binary,Native American
dzdMa-D-o8Ma7UdzhcBgEQ,Customer_9176,2014-05-09 18:50:01,5.0,"I really, REALLY love this place (for lunch, not for dinner). Not that their dinner service isn't great, it's just that I almost *always* go here for lucnh. The service is always great, as is the food. I always opt for the veggie burger (which is not vegan, FYI) and it never disappoints. Add a glass of sparkling and you have yourself a nice little lunch with great service. Love this neighborhood gem. The chicken was particularly good.",Downtown,Village Whiskey,24.92,4.99,20.0,2,56-65,Male,Native American
4MYlyyRWUIa-V3wvxZEaVw,Customer_8311,2011-01-13 03:47:16,5.0,,Downtown,Village Whiskey,13.02,2.78,21.3,1,56-65,Non-binary,
tPnSdaO7kq4k4h9aUSt4IA,Customer_8406,2010-12-01 16:24:13,5.0,"Ok I LOVE VILLAGE WHISKEY!  Three reasons.  

1. The best damn old fashioned on the planet, no fruit cocktail here!  Just 100 proof bourbon, lemon ice sugar cubes and their house made bitters!  They stir, add, stir, add till the bourbon expands upwards - takes about 12 min!!!  Worth every penny.

2.  THE BAR STAFF IS FABULOUS!!!  My personal fav is sasha, she has my old fashioned started when i walk in the door.  All of the bartenders are awesome.  They will show you how to make drinks, answer questions about the bourbon at length and take care of you like no one else.

3.  THE BEST HAMBURGER IN TOWN!  No lie.  Free range angus.  Its worth every calorie.

Ok the con - the small space.  With product and service this good it was silly not to have made the place bigger.  They did it intentionally but it was really a bad idea.  Why they couldn't have made it bigger and tinto smaller or even put tinto elsewhere i really do not know.  

They loose business more and more because people can't stand the crowds and the wait for a table.  A place that small really needs to take reservations.  I myself always go there first and am frequently disappointed that there is no space.  Its just awful.  

That said - if you go at off hours you may have luck.  To this day i have never sat at a table.  So one or two friends going is good. three is pushing it.  A large group - take them somewhere else.

COME ON JOSE - WE LOVE IT - EXPAND INTO TINTO ALEADY!  We have tappas elsewhere in philly no one has what you offer at village whiskey! The pasta was particularly good.",Downtown,Village Whiskey,14.41,2.95,20.4,2,65+,Prefer not to say,Hispanic
CCjmKlUntJSQRKdkIJAOKw,Customer_6236,2010-04-02 19:56:16,5.0,,Downtown,Village Whiskey,24.23,5.52,22.8,3,65+,Male,Native American
XRFqHniz1TMKyqTRE4ViJQ,Customer_3580,2013-02-02 22:54:09,4.0,,Downtown,Village Whiskey,20.0,3.12,15.6,1,65+,Female,Mixed
_zYsyxQ4UqeYviqNR27cpA,Customer_3275,2014-11-14 21:41:22,4.0,"Great place for lunch; we had their standard burger and lobster mac. Draft list was small but well selected. Same w/bottle list. Obviously, the whiskeys were the main event, but we stuck to beer. Will be back. The fish was particularly good.",Downtown,Village Whiskey,19.18,2.69,14.0,2,46-55,Male,Mixed
Z0PjuwlMlkSBrSf_M_ZLcw,Customer_3126,2017-11-24 15:58:25,4.0,They definitely bring the whiskey! Just super loud if you're looking for a nice place for a drink. The nachos was particularly good.,Downtown,Village Whiskey,12.2,2.08,17.0,2,18-25,Male,Native American
JjvgSgJJirSkTjEJoHnDww,Customer_8842,2010-01-11 18:55:50,4.0,"If you want to figure out how to get into this place I am here to tell you....Monday for lunch. I walked in with a friend at 12:15, could have sat at a table and there were zero patrons at the bar. We sat at the bar. Burger was awesome. I ordered mine with cheese, friend onions and a fried egg minus the lettuce and tomato. Absolutely loved it. Fries were only decent. I agree with some other posters...the duck fat does not translate. Cheese sauce was decent but not legendary. If I were to do it again, I would get the same burger and try other sides. Skip the fries.",Downtown,Village Whiskey,66.77,12.14,18.2,1,,Prefer not to say,Hispanic
plxfnQkn-QJvTTQQL8GYMw,Customer_8372,2011-11-03 16:50:49,3.0,Went here for lunch and heard the hype about the burger.  When we looked at the menu and relaized that a simple burger and fires for lunch was going to cost up to 20 buks each we looked at each other in disbelief.  I asked for my bruger med rare with Goat and bacon and my friend well done with cheddar.  When the burgers came out her toppings were on mine and my topping on hers.  The waiter appologized and offered to have her burger cooked more and not a word to me about my now dead piece of meat.  Burgers were OK but not 20 dollars good.  Def not the best burger in town and prob not in my top 5. The pasta was particularly good.,Downtown,Village Whiskey,32.34,7.77,24.0,1,56-65,Non-binary,African American
