review_id,customer_name,date,rating_out_of_10,review_text,location,restaurant_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
5_a-Nce7L6yZYqAtgwGqqA,Customer_3721,2013-05-29 16:50:09,8.0,"Luke is always a great experience. 

My favorites:
-50 cent raw oyster happy hour. 
-Paneed pork chop with red beans. Thick, smoky red beans the way they should be. 
-Oyster salad. Not your average disappointing oyster salad with 3 oysters. Almost a dozen of the best fried oysters you can eat. 

I return to New Orleans often, and even when I resist, I always end up back at Luke, and always am pleased.",Midtown,Luke,30.13,5.35,17.7,4,18-25,Prefer not to say,Hispanic
KYPQz3r-t6EbWMKrH3CS1Q,Customer_2651,2017-07-09 16:35:43,10.0,This was a GREAT find. We went for a Sunday brunch of heirloom tomato salad and croque madam's. But possibly better than the food was the service. Roselyn took such excellent care of us that we had to call over the manager and make sure he knew how wonderful she was. We were treated like guests in the house of an amazing chef.,Midtown,Luke,,4.85,14.2,3,36-45,Male,Caucasian
NrZ7zsj8nkqhVTx3Y-BXQg,Customer_5355,2014-12-20 20:57:52,8.0,"Came here for lunch.

Pros: Great food, well prepared, fresh and full of flavor. The bread pudding and Fresh fish were beyond expectation. The bread pudding is just moist enough to be both soft and of good texture. The fish though was just listed as fresh fish on the menu but it came with a bed of nicely cooked vegetables (carrots, reddish, long beans squash and etc) with pesto underneath the pan ""fried"" fish. The service is good, though not the best I have seen. 

Cons: if I'm being picky, the table cloth is kinda wrinkled and a bit old. Also, the chair is so light that when my group were leaving, two of our chairs fell back to the floor due the weight of the coat alone and our coats were pushed right on the floor by the falling chair :(. Fortunately there weren't a toddler behind or many people around. (So be careful!).",Midtown,Luke,72.78,25.47,35.0,2,,Non-binary,Other
2k-72bGLmjLRaqHH-KGORA,Customer_6918,2013-04-18 14:11:23,8.0,"Great spot!  Shrimp and Grits tasty and spicy.  Gumbo was delicious and bread pudding was very, very good.  I'd recommend it.",Midtown,Luke,57.61,13.96,24.2,4,46-55,,Caucasian
qqlyiJAvKeRH75JBBda-_Q,Customer_7583,2011-07-09 02:39:10,,,Midtown,Luke,37.39,6.63,17.7,2,26-35,Male,Hispanic
bUlErNE548RVMtgThepS2Q,Customer_8785,2018-02-03 05:32:09,4.0,"Seafood restaurant, bill for $155 for 2, prices high, service really slow, food ok but nothing to write home about.  Our table wasn't cleared for 20 m so we moved to bar, and manager checked in with to us.  Offered us a glass of wine, which is nice, but didn't offer a discount.  Not sure I'd recommend.   Editing the review because the manager gave us a appetizer platter off of the bill.  Made us feel better.",Midtown,Luke,64.53,10.84,16.8,2,65+,Female,Caucasian
ztnjiwFaiqiKk4YfS8VocQ,Customer_1749,2017-03-20 04:31:04,,,Midtown,Luke,71.55,28.62,40.0,4,36-45,Prefer not to say,Asian
45H1uZi52mS8NzZcH-M_Jg,Customer_8800,2016-06-12 16:41:16,,"This is our first time here. I had to write this review before we left because I do not want to forget how wonderful the food is. Kayla, our server, was pleasant, informative, and extremely knowledgeable about the food.

We had the Goat Cheese Stuffed Squash Blossoms for an appetizer, the Jumbo Louisiana Shrimp ""En Cocotte"" or Shrimp and Grits, and Croque-Madame for our meal. 

The appetizer was a fantastic mix of tangy and slightly sweet using all Louisiana ingredients. The shrimp and grits were the best I have ever had, my absolute favorite. The croque-Madame was a perfect mix of ham, cheese, and egg. Melt in your mouth Chisesi ham. 

If you are in town for a day or you live here, I highly suggest stopping in for a meal. This restaurant is now on our top list of must visit again places.",Midtown,Luke,33.46,13.38,40.0,1,18-25,Prefer not to say,Native American
Cvirpm2feP3OgO9HZUOsxA,Customer_9267,2015-09-25 10:47:14,10.0,,Midtown,Luke,58.38,14.12,24.2,5,46-55,Male,Native American
Y92XNRsicdUUJyInr8ZMLg,Customer_2895,2015-10-08 04:52:24,10.0,,Midtown,Luke,27.85,4.63,16.6,2,56-65,Female,Asian
hLI9Jwh8HyJoJu2FyKC61g,Customer_1478,2015-08-21 03:47:42,,"First of all: the oysters were so effing good, they made me dizzy. 

The raw ones were so soft and tender that it felt like an element somewhere between liquid and solid. I can't even. 

The baked P&J oysters stuffed with blue crab and shrimp were some of the best cooked oysters I've ever had. 

Their French 75 was so perfectly sweet and frothy without too much of a lemon bite. Best I've ever had. 

And the service was so good that I came back a second day in a row when I'm only here for 4 days total! Vusi was our server and he was AMAZING!!

Run, don't walk. Get to Lüke now!",Midtown,Luke,56.02,8.38,15.0,2,36-45,Prefer not to say,Native American
dEvtF-EK-JxlYNT0__auyQ,Customer_3224,2014-09-13 16:07:56,10.0,"Ahhhhmazzing. 
We had some mishaps with our drinks not coming and soup being a little on the cold side, but they remedied the mistakes immediately and sent us desserts at the conclusion of our meal. 
Raw oysters were divine. 
I had a special of grits with pork belly. Only compliant was that it wasn't served to me in the comfort of my bed. I would loved to have curled up with that cast iron dish and dreamt sweet dreams next to it. 
This place is a must. Fairly priced, too.",Midtown,Luke,38.9,15.56,40.0,4,65+,Prefer not to say,Hispanic
JOEnBYavW5kYwKo9yLn6Ug,Customer_2059,2009-10-23 02:28:00,10.0,"Worth the hype! Had a fantastic dinner. The secret ingredients, as always: great, uncomplicated food and great service. I had both at Luke.

First, the waiter, Ryan, was excellent. The kind of waiter whose recommendations actually mean something. Easygoing but very attentive.

Second, the food. Oysters, duck and rabbit pate, Luke burger, and bread pudding to finish. I was Thanksgiving full, but I couldn't stop eating. Everything was on the money and a great treat on a rainy NOLA night!!! Highly recommended for dinner (breakfast was okay, but not memorable).",Midtown,Luke,13.7,2.89,21.1,2,,Prefer not to say,Other
uZtYEQzCj7ALvcMtx2ij5Q,,2016-02-27 14:06:32,,"Fantastic! Shrimp and grits are a Southern staple. - and Luke has it down to perfection. The presentation was superb-cast iron small plate. The shrimp were soft and succulent. The reduction gravy was on point. Damn GOOD!   Nice size portion as well.

But wait.... BREAD PUDDING + Bananas fosters + a scoop of ice cream on top= sweet heaven on earth.    Whooooo Doooooogy it was GREAT!     -and I don't even eat sweets like that.",Midtown,Luke,,1.99,10.6,1,26-35,Male,Mixed
moYEOfbNLuRBJwSMYmo4NQ,Customer_9775,2013-11-18 13:14:53,6.0,"they love salt in New Orleans.  another restaurant where the flavor was good but overly salty.  plus a place like this should have fresh fries but ours came out cold soggy.  so tried the famous shrimp and grits, rich heavy sauce, nice sausage but too salty.  also shared the seafood platter medium which had a nice assortment of crabs (2 types), clam, oysters (weren't sandy), mussels.",Midtown,Luke,25.87,1.8,7.0,3,46-55,Prefer not to say,Mixed
L62Eo5uC3vUA_7pC_iv63w,Customer_4639,2015-06-12 23:02:55,,,Midtown,Luke,66.69,15.23,22.8,1,18-25,,
moyNkFeV2N-AF_hiSiv2aQ,Customer_3415,2017-04-20 04:37:12,10.0,"John Besh delivers in a big way here. The $.75 raw oysters are amazing and the fried ones are soft, not greasy or chewy and just friggin delicious. Drinks are half price during happy hour and I'd suggest the French 75 or the bourbon smash with peaches and mint. I was looking forward to this as was my wife and let's just say, there was not a single drop of disappointment in this place. Just fantastic.",Midtown,Luke,48.48,5.97,12.3,2,26-35,Male,Mixed
5y-_4vMn5GV4vni1fmCsCg,Customer_8836,2010-05-18 18:30:22,8.0,"So this review is for the happy hour only - as my group did not eat dinner, but just enjoyed the happy hour specials - ie 25c Oysters!!! that's right a dozen for 3 bucks in an old bistro type setting.  

This deal is every day between 3-6, drinks are half off  (wow looks like according to another review they've upped their prices due to the Oil Spill, I was there just as the spill happened).  

Definitely give the house made beer a try it won't disappoint.  Overall its hard to get a better happy hour deal than this from a pretty classy spot.",Midtown,Luke,40.03,10.23,25.6,1,26-35,Prefer not to say,Native American
ohUXVKsm-e1XRaUzwLe6zQ,Customer_4450,2008-12-10 17:48:50,6.0,,Midtown,Luke,43.99,11.12,25.3,4,,Female,Caucasian
LfJzBNU4wBZ2PubzU5REgA,Customer_3608,2011-04-30 22:19:50,10.0,,Midtown,Luke,50.95,20.38,40.0,2,46-55,Non-binary,Other
-cYvaorDV6UYqQgejSTlDA,Customer_5637,2015-03-06 01:55:10,10.0,,Midtown,Luke,,9.59,20.0,3,26-35,,Other
TFsBhfy6r7l8ovTTOXrUhA,,2013-03-20 15:39:44,6.0,,Midtown,Luke,22.76,7.96,35.0,3,46-55,Female,African American
YQuW6FO1DZavIzehRmWleQ,Customer_4205,2018-04-30 15:51:05,10.0,,Midtown,Luke,28.05,4.38,15.6,4,18-25,Non-binary,Hispanic
TYIvJR2lo62CbJyNAl8Gxw,Customer_3756,2016-04-13 03:35:03,10.0,"Wow! Nearly a perfect meal.

Oysters were super fresh & cheap. Happy hour $.75 cent raw & $1.25 fried. Best raw we've ever tasted & we've had our fill over the years.

Tried a 1/2 price Sasarac for the hell of it. Not my thin, but worth a happy hour try.

But Ribeye brought me back to near perfection. Garlic butter & spices made the dish. Absolute perfect steak, medium, good char. Home made Steak sauce on the side was awesome. Still dreaming of the steak.

Shrimp & grits was by far the best we've ever had. Can't describe how incredible it was. Tons of flavors all meshed into a bowl of perfection. Still thinking of these grits too.

Bread pudding was very good. Solid dessert, but second to the entrees.",Midtown,Luke,41.82,0.0,0.0,4,,Prefer not to say,African American
joTAw3RNX0Vbm86EaYP55w,Customer_3434,2014-12-04 20:13:58,10.0,"I attended a private event here in Luke's wine room. The staff and the food were amazing! The manager and banquet captain were named Robert and Robert, plus there was a really helpful female server whose name I did not catch. 

Excellent, attentive and sincere service. The servers met and exceeded expectations. The food was excellent. I had the fried oyster salad, gumbo, catfish meuniere and vanilla cake. Everything was five stars. Highly recommend!",Midtown,Luke,,10.34,26.5,4,46-55,Female,Caucasian
Q2KxeQZhpgzSmhAmi_DGGw,Customer_7150,2012-08-15 04:23:21,8.0,"I thought I reviewed Luke last time I came back from Nola, but I see that I was remiss.  This is place is a solid win.  My fiance always gets the burger and it's huge, juicy self is complimented with perfectly cooked shoestring fries.  I loooove the crab and corn soup and wish I could have vats of it shipped to me during the cold NYC winters.  It's spicy, flavorful and full of fresh crab meat and plump kernels of corn straight off the ear.  The P&J oysters are a must, especially with that damn delicious crust.  I definitely scraped the remainders of it off the shells with my bread (that was warm and soft).  As for drinks, go with the Cypress in the summer--crazy refreshing and strong without tasting like straight liquor.  Great service and casual, upscale atmosphere.",Midtown,Luke,59.81,16.34,27.3,2,,Male,
X-2ueZKdt6XA8qpFFNi-og,Customer_2966,2011-05-05 03:20:48,8.0,"I've always wanted to come here, especially since I always bypass this on my way home from the gym. Though we had to get this lunch to go since we ran out of time waiting for it (it was a bad idea coming here on a Friday, the first one of Lent), the bread was really good and the waitress was really great despite her having to bus a lot more tables than probably the norm. Had the Friday special - redfish 'court-bouillon' with crab, shrimp, oysters, and rice - they gave me two huge, fresh oysters and the crab and shrimp were really fresh too. I wish I ate it when it was hot, but it was still good!",Midtown,Luke,,16.49,27.0,2,18-25,Prefer not to say,Asian
